Name,Rating,Number of Ratings,Price,Winery,Wine style,Alcohol content,Grapes,Bold,Tannin,Sweet,Acidic,Country,Country_region,Beef,Pasta,Lamb,Poultry,Cheese,Fish,Seafood,Cured Meat,Veal,Pork,Mushrooms,"Rich fish (salmon, tuna etc)",Aperitif,Appetizers and snacks,Vegetarian,Shellfish,Blue cheese,Mature and hard cheese,Lean fish,"Game (deer, venison)",Goat cheese,Fruity desserts,Mild and soft cheese,Sweet desserts,Spicy food
Mia Moscato N.V.,3.8,4490,10.99,Freixenet,Spanish Sparkling,7.0,100 Moscatel,41.39,46.29526972,9.05,43.94,Spain,Catalunya,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False
Unfiltered Reserva 2017,4.2,937,33.99,Muga,Spanish Rioja Red,14.5,100 Tempranillo,66.29,62.24,2.93,63.02,Spain,Rioja,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Las Gravas 2019,4.1,274,39.94,Casa Castillo,Spanish Rhône Blend Red,14.5,"Shiraz/Syrah, Monastrell",84.85,61.51,10.59,66.47,Spain,Murcia / Jumilla,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Nisia Las Suertes Verdejo Old Vines 2018,4.3,57,34.99,Ordóñez,Spanish Verdejo,13.0,100 Verdejo,24.76,46.29526972,24.36,49.18,Spain,Castilla y León / Rueda,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Jumilla Blue Label 2019,4.4,1872,33.99,Juan Gil,Spanish Monastrell,15.0,100 Mourvedre,67.61,50.21,18.19,46.0,Spain,Murcia / Jumilla,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Blanco 2020,3.8,230,14.99,Shaya,Spanish Verdejo,13.5,100 Verdejo,23.16,46.29526972,23.79,50.21,Spain,Castilla y León / Rueda,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Tintilla 2017,4.0,153,21.99,Vara Y Pulgar,Spanish Red,13.0,100 Tintilla de Rota,61.64,39.75,15.27,48.2,Spain,Andalucía / Cádiz,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Tinto 2013,3.8,1253,19.5,El Vínculo,Spanish Tempranillo,13.5,100 Tempranillo,76.65,61.08,13.03,36.86,Spain,Castilla / La Mancha,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Via Edetana Tinto 2016,3.9,239,21.99,Edetària,Spanish Red,14.5,"50 Garnacha Peluda, 30 Garnacha, 20 Carignan",63.69,43.58,10.69,49.92,Spain,Catalunya / Terra Alta,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Selección 2000,4.1,286,36.99,Bodegas Urbina,Spanish Rioja Red,13.0,100 Tempranillo,62.69,58.21,1.78,61.0,Spain,Rioja,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
La Caprichosa Verdejo 2019,4.0,674,17.14,Palacio de Bornos,Spanish Verdejo,13.5,100 Verdejo,32.45,46.29526972,26.05,53.11,Spain,Castilla y León / Rueda,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Casamaro Verdejo 2019,4.0,288,18.99,Garciarevalo,Spanish Verdejo,12.5,100 Verdejo,17.59,46.29526972,22.89,51.02,Spain,Castilla y León / Rueda,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Rioja 2020,3.8,90,12.99,Honoro Vera,Spanish Rioja Red,14.5,100 Tempranillo,60.28,63.16,8.54,59.54,Spain,Rioja,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Albarino 2021,4.0,286,18.99,La Caña,Spanish Albariño,13.5,100 Albariño,2.74,46.29526972,59.54,57.93,Spain,Galicia / Rías Baixas,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False
Camins del Priorat 2020,4.1,2244,24.99,Álvaro Palacios,Spanish Priorat Red,14.5,100 Garnacha,83.68,47.91,9.56,53.7,Spain,Catalunya / Priorat,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Gago G 2017,3.8,89,24.99,Telmo Rodriguez,Spanish Toro Red,14.5,100 Tinta de toro,76.55,52.9,8.8,34.65,Spain,Castilla y León / Toro,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Time Waits For No One (Red label) 2017,3.8,3070,16.99,Finca Bacara,Spanish Monastrell,15.0,100 Monastrell,59.01,68.06,10.94,54.05,Spain,Murcia / Jumilla,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
PSI 2014,4.1,5112,39.99,Dominio de Pingus,Spanish Ribera Del Duero Red,14.5,100 Tempranillo,63.99,56.13,9.12,60.4,Spain,Castilla y León / Ribera del Duero,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Rioja Crianza 2017,4.0,2402,16.99,Carlos Serres,Spanish Rioja Red,13.5,100 Tempranillo,56.61,58.48,10.71,57.27,Spain,Rioja,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Flor de Morca 2019,4.0,832,16.99,Morca,Spanish Grenache,15.5,100 Garnacha,71.26,46.08,20.39,45.05,Spain,Aragón / Campo de Borja,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Reserva Rioja (Finca Ygay) 2015,4.1,10034,25.99,Marqués de Murrieta,Spanish Rioja Red,14.0,100 Tempranillo,63.99,59.42,9.16,60.24,Spain,Rioja,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
No. 1 Red Sangria Frizzante N.V.,4.1,2067,18.99,Lolea,Spanish Sparkling,7.0,"Tempranillo, Cabernet Sauvignon",40.22,46.29526972,9.05,46.12,Spain,Aragón,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False
Atteca Garnacha (Old Vines) 2019,4.0,290,15.99,Bodegas Ateca,Spanish Grenache,15.0,100 Garnacha,85.0,40.56,10.81,43.68,Spain,Aragón / Calatayud,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
PSI 2019,4.2,2628,34.99,Dominio de Pingus,Spanish Ribera Del Duero Red,14.0,100 Tempranillo,63.99,56.13,9.12,60.4,Spain,Castilla y León / Ribera del Duero,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Character Medium Dry Amontillado Sherry N.V.,3.8,138,16.99,Sandeman,Spanish Sherry,17.5,100 Pedro Ximenez,65.28,46.29526972,68.51,64.91,Spain,Andalucía / Jerez-Xérès-Sherry / Amontillado Sherry,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
Viña Alberdi Reserva 2016,4.2,5196,20.99,La Rioja Alta,Spanish Rioja Red,13.5,100 Tempranillo,64.22,60.13,6.09,61.46,Spain,Rioja,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Almiréz 2007,3.9,104,29.99,Teso La Monja,Spanish Toro Red,14.5,Tinta de toro,76.61,53.11,9.37,35.83,Spain,Castilla y León / Toro,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Rioja Reserva 2015,4.0,509,28.99,Torre de Oña,Spanish Rioja Red,14.5,100 Tempranillo,62.94,62.05,8.68,61.61,Spain,Rioja,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Rioja Reserva 2016,3.8,127,15.99,Muriel,Spanish Rioja Red,14.5,100 Tempranillo,64.57,60.81,5.45,63.23,Spain,Rioja,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Crianza 2018,3.8,68,35.99,Trus,Spanish Ribera Del Duero Red,14.5,100 Tempranillo,62.78,52.03,12.25,58.99,Spain,Castilla y León / Ribera del Duero,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Crianza Tinto 2017,4.2,3405,37.16,Pago de Los Capellanes,Spanish Ribera Del Duero Red,14.5,100 Tempranillo,64.36,54.31,12.53,59.53,Spain,Castilla y León / Ribera del Duero,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Garnacha 2016,4.0,147,24.99,Tobelos,Spanish Rioja Red,14.0,100 Garnacha,63.39,63.69,16.0,60.54,Spain,Rioja,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AGNVS Crianza Tempranillo 2016,4.0,90,15.95,Bodegas Valdelana,Spanish Rioja Red,14.0,100 Tempranillo,62.28,65.28,9.84,57.17,Spain,Rioja,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Pena do Lobo 2015,3.9,48,26.99,Bodega Losada Fernandez,Spanish Mencia,12.5,100 Mencia,54.36,39.86,5.22,61.23,Spain,Galicia / Ribeira Sacra,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Palo Cortado Península Jerez-Xérès-Sherry Seco-Dry N.V.,4.0,1045,25.99,Lustau,Spanish Sherry,19.0,Palomino,64.6,46.29526972,37.95,61.93,Spain,Andalucía / Jerez-Xérès-Sherry,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
Rioja Blanco 2019,4.0,391,23.99,Ostatu,Spanish Rioja White,13.0,"Malvasia, Viura",75.82,46.29526972,10.39,54.29,Spain,Rioja / Rioja Alavesa,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
Porrera (Vi di la Vila) 2018,4.2,32,24.99,Black Slate,Spanish Priorat Red,15.0,100 Grenache,85.0,48.92,6.39,54.17,Spain,Catalunya / Priorat,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Granbazán Etiqueta Verde Albariño 2020,3.9,976,25.99,Agro de Bazán,Spanish Albariño,13.0,100 Albariño,10.22,46.29526972,42.96,60.73,Spain,Galicia / Rías Baixas,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False
Atteca Garnacha (Old Vines) 2018,4.0,590,15.99,Bodegas Ateca,Spanish Grenache,15.0,100 Grenache,85.0,40.56,10.81,43.68,Spain,Aragón / Calatayud,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
E (Spain) N.V.,3.9,9082,19.99,Locations,Spanish Red,14.5,100 Grenache,68.27,37.58,7.62,43.94,Spain,Vino de España,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Ribera del Duero Crianza 2011,3.8,1537,19.99,Legaris,Spanish Ribera Del Duero Red,14.5,100 Tempranillo,66.18,56.97,13.07,61.48,Spain,Castilla y León / Ribera del Duero,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Mucho Más Tinto N.V.,4.2,40271,14.99,Félix Solís,Spanish Red,14.0,"Shiraz/Syrah, Tempranillo",63.0,38.75,33.21,33.01,Spain,Vino de España,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Martinsancho Verdejo Rueda 2015,3.8,184,17.99,Angel Rodriguez,Spanish Verdejo,13.0,100 Verdejo,21.81,46.29526972,23.78,53.57,Spain,Castilla y León / Rueda,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
Goru Gold 2017,3.8,3716,10.65,EGO,Spanish Red,14.5,100 Monastrell,67.43,42.27,6.53,46.59,Spain,Murcia / Jumilla,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Entresuelos Tempranillo 2017,3.8,589,16.99,Tridente,Spanish Tempranillo,14.0,100 Tempranillo,77.34,59.88,6.3,37.49,Spain,Castilla y León,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Albariño Rías Baixas 2020,3.8,75,19.99,Lagar Da Condesa,Spanish Albariño,12.5,100 Albariño,13.59,46.29526972,43.42,59.31,Spain,Galicia / Rías Baixas,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False
Jumilla Blue Label 2020,4.3,116,30.98,Juan Gil,Spanish Monastrell,15.0,100 Mourvedre,67.61,50.21,18.19,46.0,Spain,Murcia / Jumilla,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Ribera del Duero Tinto 2009,3.9,1910,10.99,Cepa 21,Spanish Ribera Del Duero Red,14.0,100 Tempranillo,64.2,56.78,13.11,60.84,Spain,Castilla y León / Ribera del Duero,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Palacio Quemado La Zarcita 2018,3.8,252,18.0,Alvear,Spanish Red,14.0,"Shiraz/Syrah, Cabernet Sauvignon, Tempranillo",66.91,43.94,9.86,47.34,Spain,Extremadura,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
La Atalaya del Camino 2019,4.2,1382,16.98,Atalaya,Spanish Red,14.5,"85 Garnacha Tintorera, 15 Monastrell",61.73,46.29526972,9.05,53.555,Spain,Castilla / Almansa,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Gran Reserva Ribera del Duero 2014,4.0,429,27.99,Condado de Oriza,Spanish Ribera Del Duero Red,14.0,Tempranillo,61.83,58.39,9.1,61.01,Spain,Castilla y León / Ribera del Duero,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Selección La Aguilera 2016,4.2,740,24.99,Dominio de Cair,Spanish Ribera Del Duero Red,14.0,Tempranillo,59.69,62.91,16.04,58.39,Spain,Castilla y León / Ribera del Duero,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Atalayas de Golbán Ribera del Duero Crianza 2016,3.8,183,19.98,Dominio de Atauta,Spanish Ribera Del Duero Red,14.5,100 Tinto Fino,65.08,56.5,18.34,58.47,Spain,Castilla y León / Ribera del Duero,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Granbazán Albariño Etiqueta Ámbar 2021,4.1,326,28.99,Agro de Bazán,Spanish Albariño,12.5,100 Albariño,10.98,46.29526972,46.32,58.18,Spain,Galicia / Rías Baixas,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False
Jumilla Yellow Label 2019,3.8,1906,19.99,Juan Gil,Spanish Monastrell,14.5,100 Monastrell,58.26,67.77,14.54,54.02,Spain,Murcia / Jumilla,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Viñas del lago 2018,3.9,100,25.99,Marta Mate,Spanish Ribera Del Duero Red,13.5,"88 Tempranillo, 7 Garnacha, 5 Albillo",49.81,51.58,29.65,53.02,Spain,Castilla y León / Ribera del Duero,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
